name,species,fit,lwr,upr,temp
time_maturity,Benedenia seriolae,55.421119576134004,51.84564222407449,58.99659692819352,12
time_maturity,Benedenia seriolae,47.47716235290253,44.9838928910485,49.970431814756566,13
time_maturity,Benedenia seriolae,41.14111232689206,39.32209558259312,42.960129071191005,14
time_maturity,Benedenia seriolae,36.0048571882834,34.54806904741307,37.46164532915373,15
time_maturity,Benedenia seriolae,31.782297408050876,30.46614897623337,33.09844583986838,16
time_maturity,Benedenia seriolae,28.26799076233683,26.966964374283183,29.569017150390476,17
time_maturity,Benedenia seriolae,25.311288016343177,23.973947435923105,26.64862859676325,18
time_maturity,Benedenia seriolae,22.79966162834785,21.414633168317074,24.184690088378623,19
time_maturity,Benedenia seriolae,20.64767164655401,19.22042794991288,22.074915343195137,20
time_maturity,Benedenia seriolae,18.78948948312335,17.330991817616184,20.247987148630518,21
time_maturity,Benedenia seriolae,17.173725404161054,15.695632662010963,18.651818146311143,22
time_maturity,Benedenia seriolae,15.75978215324855,14.272647046911374,17.246917259585725,23
time_maturity,Benedenia seriolae,14.515240573787931,13.027973551664592,16.002507595911272,24
time_maturity,Benedenia seriolae,13.41395617032758,11.933803078459082,14.894109262196078,25
time_maturity,Benedenia seriolae,12.434653767080034,10.967364172201055,13.901943361959013,26
time_maturity,Benedenia seriolae,11.559876558721951,10.109925172462011,13.009827944981891,27
time_maturity,Benedenia seriolae,10.775190892304368,9.345996073435428,12.204385711173307,28
time_maturity,Benedenia seriolae,10.068577997052156,8.662696577345397,11.474459416758915,29
time_maturity,Benedenia seriolae,9.429964026527294,8.049257131706863,10.810670921347725,30
time_maturity,Zeuxapta seriolae,102.92895324594394,45.58577116209606,160.27213532979184,9
time_maturity,Zeuxapta seriolae,84.100156885432,45.34324542486933,122.85706834599466,10
time_maturity,Zeuxapta seriolae,70.05282325138963,43.62300815403157,96.48263834874768,11
time_maturity,Zeuxapta seriolae,59.28781538986302,41.12472530394834,77.4509054757777,12
time_maturity,Zeuxapta seriolae,50.85205760288701,38.163054659853216,63.5410605459208,13
time_maturity,Zeuxapta seriolae,44.1157700054173,34.84737362094628,53.38416638988833,14
time_maturity,Zeuxapta seriolae,38.649055401319984,31.227185430014618,46.070925372625354,15
time_maturity,Zeuxapta seriolae,34.15020694229196,27.451822108982835,40.84859177560108,16
time_maturity,Zeuxapta seriolae,30.402350478993345,23.78611688660007,37.01858407138662,17
time_maturity,Zeuxapta seriolae,27.24629948963831,20.446049083067564,34.04654989620906,18
time_maturity,Zeuxapta seriolae,24.563041031324204,17.51759355930582,31.60848850334259,19
time_maturity,Zeuxapta seriolae,22.262133144896662,14.997435192474107,29.526831097319217,20
time_maturity,Zeuxapta seriolae,20.273836603348993,12.844743384798774,27.70292982189921,21
time_maturity,Zeuxapta seriolae,18.543666696399384,11.009180723360242,26.078152669438527,22
time_maturity,Zeuxapta seriolae,17.028549498455316,9.442393371075791,24.61470562583484,23
time_maturity,Zeuxapta seriolae,15.694063946601453,8.101799946524975,23.28632794667793,24
time_maturity,Zeuxapta seriolae,14.51243247218357,6.951259498406008,22.073605445961128,25
time_maturity,Zeuxapta seriolae,13.46103644716893,5.9605905030790085,20.96148239125885,26
time_maturity,Zeuxapta seriolae,12.521305279971454,5.104753404198307,19.937857155744602,27
time_maturity,Zeuxapta seriolae,11.677875309889725,4.363008103762601,18.992742516016847,28
time_maturity,Zeuxapta seriolae,10.917946053590981,3.7181560898173203,18.117736017364642,29
time_maturity,Neobenedenia girellae,13.732840383189744,9.880428393398457,17.58525237298103,17
time_maturity,Neobenedenia girellae,13.028082812856157,9.813968693376943,16.24219693233537,18
time_maturity,Neobenedenia girellae,12.394757029827103,9.723274370910357,15.066239688743849,19
time_maturity,Neobenedenia girellae,11.822406733208874,9.610890917759916,14.033922548657833,20
time_maturity,Neobenedenia girellae,11.302532116266383,9.47713138659448,13.127932845938284,21
time_maturity,Neobenedenia girellae,10.828151352053117,9.319939508783156,12.336363195323079,22
time_maturity,Neobenedenia girellae,10.39347518492455,9.134754714637918,11.652195655211184,23
time_maturity,Neobenedenia girellae,9.993661950964242,8.915119045939939,11.072204855988545,24
time_maturity,Neobenedenia girellae,9.624630722041717,8.655382605552461,10.593878838530973,25
time_maturity,Neobenedenia girellae,9.282917075159778,8.355686635168324,10.210147515151233,26
time_maturity,Neobenedenia girellae,8.965560542938833,8.025009318277673,9.906111767599993,27
time_maturity,Neobenedenia girellae,8.67001590198825,7.677785155288866,9.662246648687635,28
time_maturity,Neobenedenia girellae,8.394082601462811,7.327662124786405,9.460503078139217,29
time_maturity,Neobenedenia girellae,8.135848140697735,6.9842479933513815,9.28744828804409,30
time_maturity,Neobenedenia girellae,7.893642277234908,6.653157075706748,9.134127478763068,31
time_maturity,Neobenedenia girellae,7.665999719589986,6.337195714757529,8.994803724422443,32
time_maturity,Neobenedenia girellae,7.45162952289019,6.037451832706154,8.865807213074227,33
time_maturity,Neobenedenia girellae,7.249389821175037,5.7540308575565415,8.744748784793533,34
time_maturity,Neobenedenia girellae,7.058266839734862,5.486501669265635,8.630032010204088,35
time_last_hatch,Benedenia seriolae,24.585042977144088,22.370308781744363,26.799777172543813,12
time_last_hatch,Benedenia seriolae,21.277115188451447,19.64775721297649,22.906473163926403,13
time_last_hatch,Benedenia seriolae,18.612628198522515,17.39736942198735,19.82788697505768,14
time_last_hatch,Benedenia seriolae,16.43286174866198,15.504743675016964,17.360979822306998,15
time_last_hatch,Benedenia seriolae,14.625515270593178,13.886897037334943,15.364133503851413,16
time_last_hatch,Benedenia seriolae,13.109250997385557,12.484582881096898,13.733919113674215,17
time_last_hatch,Benedenia seriolae,11.823942102505377,11.25794299956688,12.389941205443874,18
time_last_hatch,Benedenia seriolae,10.724335410091285,10.18114997959288,11.267520840589691,19
time_last_hatch,Benedenia seriolae,9.775824702362234,9.235598504161016,10.316050900563452,20
time_last_hatch,Benedenia seriolae,8.951566137158489,8.40523527597569,9.497896998341288,21
time_last_hatch,Benedenia seriolae,8.23046884199502,7.675158899441263,8.785778784548777,22
time_last_hatch,Benedenia seriolae,7.595769173487104,7.0317494296193885,8.159788917354819,23
time_last_hatch,Benedenia seriolae,7.034002175207526,6.46295128418187,7.6050530662331814,24
time_last_hatch,Benedenia seriolae,6.53424832173039,5.958343463459346,7.110153180001434,25
time_last_hatch,Benedenia seriolae,6.087574248165668,5.509039948882641,6.666108547448694,26
time_last_hatch,Benedenia seriolae,5.686612261502736,5.107512247594684,6.265712275410788,27
time_last_hatch,Benedenia seriolae,5.325240527602474,4.747394996203038,5.903086059001909,28
time_last_hatch,Benedenia seriolae,4.998337229222049,4.423302707257892,5.5733717511862055,29
time_last_hatch,Benedenia seriolae,4.701589718286522,4.13066921617419,5.272510220398854,30
time_last_hatch,Zeuxapta seriolae,35.38131427241502,33.529930427729525,37.23269811710051,9
time_last_hatch,Zeuxapta seriolae,29.622615088945853,28.338999744198713,30.906230433692993,10
time_last_hatch,Zeuxapta seriolae,25.22506067239286,24.289691528650618,26.160429816135103,11
time_last_hatch,Zeuxapta seriolae,21.78300884045482,21.04601714808861,22.52000053282103,12
time_last_hatch,Zeuxapta seriolae,19.03296047749753,18.39442438381337,19.671496571181688,13
time_last_hatch,Zeuxapta seriolae,16.79734152389549,16.19816337593129,17.39651967185969,14
time_last_hatch,Zeuxapta seriolae,14.952723665689302,14.363759104989029,15.541688226389574,15
time_last_hatch,Zeuxapta seriolae,13.41101889234441,12.820833962671621,14.0012038220172,16
time_last_hatch,Zeuxapta seriolae,12.107910615506274,11.513776844861711,12.702044386150837,17
time_last_hatch,Zeuxapta seriolae,10.995494854879773,10.398374812622144,11.592614897137402,18
time_last_hatch,Zeuxapta seriolae,10.03746140805726,9.439596414039974,10.635326402074545,19
time_last_hatch,Zeuxapta seriolae,9.205856777698374,8.609701915513801,9.802011639882947,20
time_last_hatch,Zeuxapta seriolae,8.47885999837821,7.886654700967083,9.071065295789339,21
time_last_hatch,Zeuxapta seriolae,7.839223345458668,7.2528496055548155,8.425597085362522,22
time_last_hatch,Zeuxapta seriolae,7.273159243846432,6.694123855081108,7.852194632611755,23
time_last_hatch,Zeuxapta seriolae,6.769532634794152,6.198999517048472,7.340065752539832,24
time_last_hatch,Zeuxapta seriolae,6.319266246047332,5.758104916583331,6.880427575511332,25
time_last_hatch,Zeuxapta seriolae,5.914896699205333,5.363732186879911,6.466061211530755,26
time_last_hatch,Zeuxapta seriolae,5.550239087226263,5.009497508695799,6.090980665756727,27
time_last_hatch,Zeuxapta seriolae,5.220130628263531,4.690078381331491,5.750182875195572,28
time_last_hatch,Zeuxapta seriolae,4.920232696509909,4.401009256205751,5.439456136814067,29
time_last_hatch,Neobenedenia girellae,5.158152188897887,2.7548014939342202,7.561502883861554,17
time_last_hatch,Neobenedenia girellae,5.304921166093462,3.0917086904155107,7.5181336417714135,18
time_last_hatch,Neobenedenia girellae,5.447594217414876,3.423042942492805,7.4721454923369475,19
time_last_hatch,Neobenedenia girellae,5.586492657169698,3.747944697858737,7.4250406164806595,20
time_last_hatch,Neobenedenia girellae,5.7218979498333145,4.06518211475213,7.378613784914499,21
time_last_hatch,Neobenedenia girellae,5.8540582982292895,4.372941387724001,7.335175208734578,22
time_last_hatch,Neobenedenia girellae,5.983193894766688,4.668502915958223,7.297884873575153,23
time_last_hatch,Neobenedenia girellae,6.109501153006557,4.947756052443408,7.271246253569705,24
time_last_hatch,Neobenedenia girellae,6.2331561515263045,5.20457032689914,7.261741976153469,25
time_last_hatch,Neobenedenia girellae,6.3543174621613625,5.43032123517791,7.278313689144815,26
time_last_hatch,Neobenedenia girellae,6.473128491974274,5.6145485528015655,7.331708431146982,27
time_last_hatch,Neobenedenia girellae,6.5897194373645105,5.748185983792521,7.4312528909365,28
time_last_hatch,Neobenedenia girellae,6.704208926030178,5.828581928857133,7.579835923203223,29
time_last_hatch,Neobenedenia girellae,6.8167054056262195,5.861411147273629,7.77199966397881,30
time_last_hatch,Neobenedenia girellae,6.927308325288943,5.857035632046376,7.997581018531511,31
time_last_hatch,Neobenedenia girellae,7.036109146571026,5.825714871607426,8.246503421534626,32
time_last_hatch,Neobenedenia girellae,7.143192212948868,5.775389519297919,8.510994906599818,33
time_last_hatch,Neobenedenia girellae,7.248635501350812,5.711589011411033,8.78568199129059,34
time_last_hatch,Neobenedenia girellae,7.3525112746950025,5.638033159972777,9.066989389417227,35
time_1st_hatch,Benedenia seriolae,20.501644782918937,18.232200897265546,22.77108866857233,12
time_1st_hatch,Benedenia seriolae,17.632871884537156,15.974872961854551,19.29087080721976,13
time_1st_hatch,Benedenia seriolae,15.33597263740499,14.106689340890853,16.565255933919126,14
time_1st_hatch,Benedenia seriolae,13.46738132105472,12.532628456175278,14.402134185934163,15
time_1st_hatch,Benedenia seriolae,11.926091339808512,11.183779005418769,12.668403674198254,16
time_1st_hatch,Benedenia seriolae,10.639328566201703,10.011576098599448,11.267081033803958,17
time_1st_hatch,Benedenia seriolae,9.553560695654083,8.984440304118454,10.122681087189711,18
time_1st_hatch,Benedenia seriolae,8.628683714863245,8.082714776195608,9.174652653530881,19
time_1st_hatch,Benedenia seriolae,7.834162646147564,7.292163727293585,8.376161565001542,20
time_1st_hatch,Benedenia seriolae,7.146409323236693,6.599879267019755,7.69293937945363,21
time_1st_hatch,Benedenia seriolae,6.5469633480105465,5.9933805069264166,7.100546189094676,22
time_1st_hatch,Benedenia seriolae,6.02120651418043,5.4610136947238095,6.581399333637051,23
time_1st_hatch,Benedenia seriolae,5.557438863232188,4.992363129698587,6.1225145967657895,24
time_1st_hatch,Benedenia seriolae,5.146204453543891,4.578391081712882,5.714017825374901,25
time_1st_hatch,Benedenia seriolae,4.77979247612196,4.211384986348326,5.348199965895594,26
time_1st_hatch,Benedenia seriolae,4.451863395935388,3.8848162346976896,5.018910557173086,27
time_1st_hatch,Benedenia seriolae,4.157165497842823,3.59317471417805,4.7211562815075965,28
time_1st_hatch,Benedenia seriolae,3.8913176516999095,3.331809543063193,4.450825760336627,29
time_1st_hatch,Benedenia seriolae,3.6506411623107224,3.096787973069575,4.20449435155187,30
time_1st_hatch,Zeuxapta seriolae,30.547011798652285,27.00797108715101,34.086052510153564,9
time_1st_hatch,Zeuxapta seriolae,24.585942551060814,22.278812905820484,26.893072196301144,10
time_1st_hatch,Zeuxapta seriolae,20.20219396706307,18.581214879085906,21.823173055040236,11
time_1st_hatch,Zeuxapta seriolae,16.886373671623648,15.602937265337756,18.169810077909542,12
time_1st_hatch,Zeuxapta seriolae,14.318916902529782,13.170491051299198,15.467342753760366,13
time_1st_hatch,Zeuxapta seriolae,12.291210058875036,11.183627373150824,13.398792744599248,14
time_1st_hatch,Zeuxapta seriolae,10.662434137450036,9.56338644765227,11.761481827247803,15
time_1st_hatch,Zeuxapta seriolae,9.334779377349275,8.238880349700057,10.430678404998492,16
time_1st_hatch,Zeuxapta seriolae,8.238613096875401,7.1497893191446265,9.327436874606175,17
time_1st_hatch,Zeuxapta seriolae,7.323284300373054,6.2475735671653565,8.398995033580752,18
time_1st_hatch,Zeuxapta seriolae,6.551244904376619,5.494224951541437,7.608264857211802,19
time_1st_hatch,Zeuxapta seriolae,5.894188547175708,4.860244166706151,6.928132927645265,20
time_1st_hatch,Zeuxapta seriolae,5.330453264101678,4.32272273935891,6.338183788844446,21
time_1st_hatch,Zeuxapta seriolae,4.843236742345172,3.863780064845598,5.822693419844747,22
time_1st_hatch,Zeuxapta seriolae,4.419346289845685,3.469361187721601,5.369331391969769,23
time_1st_hatch,Zeuxapta seriolae,4.048308096868915,3.1283306923084027,4.968285501429428,24
time_1st_hatch,Zeuxapta seriolae,3.721722520186925,2.831795418622814,4.611649621751035,25
time_1st_hatch,Zeuxapta seriolae,3.4327907437174963,2.572596497772259,4.292984989662734,26
time_1st_hatch,Zeuxapta seriolae,3.1759627014657785,2.344927311777721,4.006998091153836,27
time_1st_hatch,Zeuxapta seriolae,2.946672042753399,2.144043646909596,3.749300438597202,28
time_1st_hatch,Zeuxapta seriolae,2.7411344063729315,1.9660428874883387,3.5162259252575243,29
time_1st_hatch,Neobenedenia girellae,7.055121409584637,4.139070033184431,9.971172785984844,17
time_1st_hatch,Neobenedenia girellae,6.748903897946451,4.288194381109424,9.209613414783478,18
time_1st_hatch,Neobenedenia girellae,6.471488851433424,4.399686275911611,8.543291426955237,19
time_1st_hatch,Neobenedenia girellae,6.218854761104819,4.476927063440563,7.960782458769074,20
time_1st_hatch,Neobenedenia girellae,5.98770732204965,4.521237245661403,7.454177398437897,21
time_1st_hatch,Neobenedenia girellae,5.775320706231158,4.53198042461623,7.0186609878460855,22
time_1st_hatch,Neobenedenia girellae,5.579418904729283,4.5069222420238795,6.651915567434687,23
time_1st_hatch,Neobenedenia girellae,5.398085769545524,4.443411609991202,6.352759929099847,24
time_1st_hatch,Neobenedenia girellae,5.229695938773904,4.340758591304015,6.118633286243794,25
time_1st_hatch,Neobenedenia girellae,5.072861177464673,4.202742710703729,5.942979644225616,26
time_1st_hatch,Neobenedenia girellae,4.92638824823586,4.037773514853395,5.815002981618324,27
time_1st_hatch,Neobenedenia girellae,4.789245509510768,3.8561539655386685,5.7223370534828675,28
time_1st_hatch,Neobenedenia girellae,4.660536193727415,3.6670349675600393,5.654037419894791,29
time_1st_hatch,Neobenedenia girellae,4.539476850739338,3.477073615527182,5.601880085951494,30
time_1st_hatch,Neobenedenia girellae,4.4253798230598775,3.2905399358772582,5.560219710242497,31
time_1st_hatch,Neobenedenia girellae,4.317638896034121,3.1099359943333997,5.525341797734843,32
time_1st_hatch,Neobenedenia girellae,4.215717468673333,2.936595903899817,5.494839033446849,33
time_1st_hatch,Neobenedenia girellae,4.119138741045426,2.771124441666929,5.4671530404239235,34
time_1st_hatch,Neobenedenia girellae,4.027477526493961,2.613683472582899,5.441271580405022,35
onco_longe,Zeuxapta seriolae,5.175108111036382,4.234821127707816,5.819309094704353,9
onco_longe,Zeuxapta seriolae,4.965528198025463,4.163097051723518,5.492499234382288,10
onco_longe,Zeuxapta seriolae,4.778014664995592,4.096862380749388,5.218061268537413,11
onco_longe,Zeuxapta seriolae,4.609206740348188,4.023976714888287,4.99911059476523,12
onco_longe,Zeuxapta seriolae,4.458455051293368,3.9553938088872638,4.817364873876512,13
onco_longe,Zeuxapta seriolae,4.325485899207298,3.8827654678740404,4.654736511589166,14
onco_longe,Zeuxapta seriolae,4.2049545070975425,3.809762623563628,4.532284083462524,15
onco_longe,Zeuxapta seriolae,4.100524611942612,3.7299836145123386,4.4155011060323,16
onco_longe,Zeuxapta seriolae,4.005463366714078,3.641749718407996,4.312942498090094,17
onco_longe,Zeuxapta seriolae,3.919716668024355,3.55629985542945,4.222489029489052,18
onco_longe,Zeuxapta seriolae,3.8415822551159993,3.4680026423694312,4.143551788374955,19
onco_longe,Zeuxapta seriolae,3.7706119642161107,3.387860811668626,4.073439157004063,20
onco_longe,Zeuxapta seriolae,3.7026368270296603,3.3064120304972096,4.017260633863873,21
onco_longe,Zeuxapta seriolae,3.637875413948824,3.208741212016326,3.969839641240378,22
onco_longe,Zeuxapta seriolae,3.5759880717851558,3.1367046531452574,3.924425556451452,23
onco_longe,Zeuxapta seriolae,3.5211243616663115,3.0644572298699977,3.8935724371723177,24
onco_longe,Zeuxapta seriolae,3.4643486139464597,2.991245769036076,3.8546162645673694,25
onco_longe,Zeuxapta seriolae,3.418078725136631,2.923454420083668,3.8269587506737928,26
onco_longe,Zeuxapta seriolae,3.3676949672050163,2.8575876972445893,3.798519484336666,27
onco_longe,Zeuxapta seriolae,3.3198232717492595,2.801945375383835,3.7738764750864897,28
onco_longe,Zeuxapta seriolae,3.275444713439302,2.7417153610757614,3.7493685819661615,29
onco_longe,Neobenedenia girellae,6.281616264121342,4.576385184404713,9.12442489577368,17
onco_longe,Neobenedenia girellae,4.744481342757055,3.654190169834392,6.4466864769775825,18
onco_longe,Neobenedenia girellae,3.6473000827615354,2.929174893746328,4.703073192512546,19
onco_longe,Neobenedenia girellae,2.8432559271203646,2.374697151931169,3.499314307195712,20
onco_longe,Neobenedenia girellae,2.2374707667922227,1.939671214532793,2.6350967678485406,21
onco_longe,Neobenedenia girellae,1.7819475609463022,1.5968064097586387,2.0230533459510585,22
onco_longe,Neobenedenia girellae,1.4337317289356784,1.312430710606473,1.5955645989399025,23
onco_longe,Neobenedenia girellae,1.1644589634087439,1.057537200737138,1.2866887023124307,24
onco_longe,Neobenedenia girellae,0.9543654595834774,0.8515858792328446,1.0607210360602755,25
onco_longe,Neobenedenia girellae,0.7889078994884124,0.6836531570514729,0.8934937101851228,26
onco_longe,Neobenedenia girellae,0.6565651795052224,0.5471938044918363,0.76287298426285,27
onco_longe,Neobenedenia girellae,0.550410649250594,0.44229202082779906,0.6571463463172278,28
onco_longe,Neobenedenia girellae,0.46379693237287734,0.36040342819904386,0.5721805341721184,29
onco_longe,Neobenedenia girellae,0.39384773413360913,0.2965364794279155,0.4987062693231715,30
onco_longe,Neobenedenia girellae,0.3354507152720071,0.24361071212475643,0.4364352297345942,31
onco_longe,Neobenedenia girellae,0.2878303919418385,0.20240600498791173,0.38452766922168286,32
onco_longe,Neobenedenia girellae,0.24769353056129492,0.16931419159978256,0.3402121101610618,33
onco_longe,Neobenedenia girellae,0.21411953446395252,0.141592680301049,0.30222431876919786,34
onco_longe,Neobenedenia girellae,0.18629921478162023,0.11895918960239156,0.26977133139836074,35
onco_longe,Benedenia seriolae,4.562252334182787,NA,NA,12
onco_longe,Benedenia seriolae,4.42797044575062,NA,NA,13
onco_longe,Benedenia seriolae,4.3071710667689524,NA,NA,14
onco_longe,Benedenia seriolae,4.19767358710273,NA,NA,15
onco_longe,Benedenia seriolae,4.097766804749912,NA,NA,16
onco_longe,Benedenia seriolae,4.006085758917402,NA,NA,17
onco_longe,Benedenia seriolae,3.9215260290947933,NA,NA,18
onco_longe,Benedenia seriolae,3.8431827047375973,NA,NA,19
onco_longe,Benedenia seriolae,3.770306029222778,NA,NA,20
onco_longe,Benedenia seriolae,3.7022685754456353,NA,NA,21
onco_longe,Benedenia seriolae,3.6385405608614265,NA,NA,22
onco_longe,Benedenia seriolae,3.5786710133866086,NA,NA,23
onco_longe,Benedenia seriolae,3.5222732126380354,NA,NA,24
onco_longe,Benedenia seriolae,3.4690133019565983,NA,NA,25
onco_longe,Benedenia seriolae,3.418601283967349,NA,NA,26
onco_longe,Benedenia seriolae,3.3707838300931297,NA,NA,27
onco_longe,Benedenia seriolae,3.3253384862254403,NA,NA,28
onco_longe,Benedenia seriolae,3.28206896420725,NA,NA,29
onco_longe,Benedenia seriolae,3.2408012859066426,NA,NA,30
